rosbagTimestamp,header,seq,stamp,secs,nsecs,frame_id,LockStatus,NumOfSats,HDOP,AgeOfDiff,xEast,yNorth,zUp,BaseStationID,NTRIP_Status,MessageDisplay
1722883533049743705,,55,,1722883533,49012660,"""SparkFun GPS Diagnostic""",6,12,0.53,1.1,2.56344852723522,-177.2154672248936,-9.953468281536555,"""PSU_TestTrack""",True,"""SparkFun GPS Locked with RTK"""
1722883533157472305,,56,,1722883533,156816959,"""SparkFun GPS Diagnostic""",6,12,0.53,1.2,3.645768595887105,-177.44498492301219,-9.946475205116121,"""PSU_TestTrack""",True,"""SparkFun GPS Locked with RTK"""
1722883533257208675,,57,,1722883533,256645441,"""SparkFun GPS Diagnostic""",6,12,0.53,1.3,4.732163940612794,-177.6643222280675,-9.93948203659998,"""PSU_TestTrack""",True,"""SparkFun GPS Locked with RTK"""
1722883533370026210,,58,,1722883533,367835044,"""SparkFun GPS Diagnostic""",6,12,0.53,0.4,5.8196835395543,-177.87977226461808,-9.93648895519816,"""PSU_TestTrack""",True,"""SparkFun GPS Locked with RTK"""
1722883533456740501,,59,,1722883533,455653667,"""SparkFun GPS Diagnostic""",6,12,0.53,0.5,6.907343724884485,-178.09040966671446,-9.933495929671395,"""PSU_TestTrack""",True,"""SparkFun GPS Locked with RTK"""
1722883533557127643,,60,,1722883533,556232452,"""SparkFun GPS Diagnostic""",6,12,0.53,0.6,7.99781445499473,-178.29382813988263,-9.932502899907096,"""PSU_TestTrack""",True,"""SparkFun GPS Locked with RTK"""
1722883533657389813,,61,,1722883533,656345367,"""SparkFun GPS Diagnostic""",6,12,0.53,0.7,9.089830997076424,-178.48669597174563,-9.933509766095865,"""PSU_TestTrack""",True,"""SparkFun GPS Locked with RTK"""
1722883533757302766,,62,,1722883533,756453037,"""SparkFun GPS Diagnostic""",6,12,0.53,0.8,10.185501238641715,-178.67475130319778,-9.929516698089754,"""PSU_TestTrack""",True,"""SparkFun GPS Locked with RTK"""
1722883533856017021,,63,,1722883533,855400085,"""SparkFun GPS Diagnostic""",6,12,0.53,0.9,11.286792502475667,-178.8492946033096,-9.92252345244552,"""PSU_TestTrack""",True,"""SparkFun GPS Locked with RTK"""
1722883533956925613,,64,,1722883533,956093549,"""SparkFun GPS Diagnostic""",6,12,0.53,1.0,12.388505380482119,-179.02087607904338,-9.920530319762062,"""PSU_TestTrack""",True,"""SparkFun GPS Locked with RTK"""
1722883534057682524,,65,,1722883534,57076930,"""SparkFun GPS Diagnostic""",6,12,0.53,1.1,13.491623537438088,-179.18338769624967,-9.919537128314634,"""PSU_TestTrack""",True,"""SparkFun GPS Locked with RTK"""
1722883534157512725,,66,,1722883534,156841278,"""SparkFun GPS Diagnostic""",6,12,0.53,1.2,14.594320150122899,-179.33719964977084,-9.919543886827174,"""PSU_TestTrack""",True,"""SparkFun GPS Locked with RTK"""
1722883534258771046,,67,,1722883534,257776737,"""SparkFun GPS Diagnostic""",6,12,0.53,1.3,15.69687625446999,-179.4871241879982,-9.928550725869027,"""PSU_TestTrack""",True,"""SparkFun GPS Locked with RTK"""
1722883534371309563,,68,,1722883534,370053529,"""SparkFun GPS Diagnostic""",6,12,0.53,0.4,16.800837651229397,-179.62816427388205,-9.927557515471356,"""PSU_TestTrack""",True,"""SparkFun GPS Locked with RTK"""
1722883534456380269,,69,,1722883534,455901861,"""SparkFun GPS Diagnostic""",6,12,0.53,0.5,17.9062043225844,-179.75735824536395,-9.921564166733177,"""PSU_TestTrack""",True,"""SparkFun GPS Locked with RTK"""
1722883534556323049,,70,,1722883534,555351495,"""SparkFun GPS Diagnostic""",6,12,0.53,0.6,19.013116775643528,-179.8809990511114,-9.920570860204077,"""PSU_TestTrack""",True,"""SparkFun GPS Locked with RTK"""
1722883534657048673,,71,,1722883534,656386852,"""SparkFun GPS Diagnostic""",6,12,0.53,0.7,20.121575068851204,-180.0087119791042,-9.912577866038415,"""PSU_TestTrack""",True,"""SparkFun GPS Locked with RTK"""
1722883534758880429,,72,,1722883534,758021354,"""SparkFun GPS Diagnostic""",6,12,0.53,0.8,21.234530169287908,-180.1279103797447,-9.903584842610075,"""PSU_TestTrack""",True,"""SparkFun GPS Locked with RTK"""
1722883534849109010,,73,,1722883534,848455190,"""SparkFun GPS Diagnostic""",6,12,0.53,0.9,22.350295801153443,-180.24729369892148,-9.894592029606956,"""PSU_TestTrack""",True,"""SparkFun GPS Locked with RTK"""
1722883534963689335,,74,,1722883534,963094472,"""SparkFun GPS Diagnostic""",6,12,0.53,1.0,23.469293513138016,-180.35594137874594,-9.883599121097168,"""PSU_TestTrack""",True,"""SparkFun GPS Locked with RTK"""
1722883535059809355,,75,,1722883535,59026002,"""SparkFun GPS Diagnostic""",6,12,0.53,1.1,24.586604905982334,-180.45403830303718,-9.878606105690906,"""PSU_TestTrack""",True,"""SparkFun GPS Locked with RTK"""
1722883535159575321,,76,,1722883535,158825159,"""SparkFun GPS Diagnostic""",6,12,0.53,1.2,25.698295318818797,-180.5488032521443,-9.877613170757698,"""PSU_TestTrack""",True,"""SparkFun GPS Locked with RTK"""
1722883535267108074,,77,,1722883535,266400098,"""SparkFun GPS Diagnostic""",6,12,0.53,0.3,26.812234089465036,-180.63338759475582,-9.883620149225191,"""PSU_TestTrack""",True,"""SparkFun GPS Locked with RTK"""
1722883535356329606,,78,,1722883535,355612754,"""SparkFun GPS Diagnostic""",6,12,0.53,0.4,27.93052914362588,-180.71167866043837,-9.884627163847188,"""PSU_TestTrack""",True,"""SparkFun GPS Locked with RTK"""
1722883535454407305,,79,,1722883535,453946590,"""SparkFun GPS Diagnostic""",6,12,0.53,0.5,29.052758934217792,-180.7834915241832,-9.874634209384295,"""PSU_TestTrack""",True,"""SparkFun GPS Locked with RTK"""
1722883535558600961,,80,,1722883535,557087659,"""SparkFun GPS Diagnostic""",6,12,0.53,0.6,30.17386451449451,-180.84919599752214,-9.867641274425297,"""PSU_TestTrack""",True,"""SparkFun GPS Locked with RTK"""
1722883535658177795,,81,,1722883535,657450914,"""SparkFun GPS Diagnostic""",6,12,0.53,0.7,31.29468903955977,-180.9130492367684,-9.864648482711077,"""PSU_TestTrack""",True,"""SparkFun GPS Locked with RTK"""
1722883535749708427,,82,,1722883535,748872756,"""SparkFun GPS Diagnostic""",6,12,0.53,0.8,32.41902665634,-180.96561151652944,-9.86065558392188,"""PSU_TestTrack""",True,"""SparkFun GPS Locked with RTK"""
1722883535854428509,,83,,1722883535,853607177,"""SparkFun GPS Diagnostic""",6,12,0.53,0.9,33.54505055437401,-181.00910401198118,-9.854662636228436,"""PSU_TestTrack""",True,"""SparkFun GPS Locked with RTK"""
1722883535965114712,,84,,1722883535,964018583,"""SparkFun GPS Diagnostic""",6,12,0.53,1.0,34.67009073974856,-181.04056516004303,-9.848669536951705,"""PSU_TestTrack""",True,"""SparkFun GPS Locked with RTK"""
1722883536054483208,,85,,1722883536,54142713,"""SparkFun GPS Diagnostic""",6,12,0.53,1.1,35.79527141324267,-181.06536262186407,-9.845676448932984,"""PSU_TestTrack""",True,"""SparkFun GPS Locked with RTK"""
1722883536159345174,,86,,1722883536,158033847,"""SparkFun GPS Diagnostic""",6,12,0.53,1.2,36.92185729118925,-181.08016477057606,-9.84268328269477,"""PSU_TestTrack""",True,"""SparkFun GPS Locked with RTK"""
1722883536260509080,,87,,1722883536,259698152,"""SparkFun GPS Diagnostic""",6,12,0.53,1.3,38.051394162109716,-181.08608225020345,-9.836690079184887,"""PSU_TestTrack""",True,"""SparkFun GPS Locked with RTK"""
1722883536367566125,,88,,1722883536,366778612,"""SparkFun GPS Diagnostic""",6,12,0.53,0.4,39.18121207007864,-181.08755730250962,-9.829696952493629,"""PSU_TestTrack""",True,"""SparkFun GPS Locked with RTK"""
1722883536456386899,,89,,1722883536,455826997,"""SparkFun GPS Diagnostic""",6,12,0.53,0.5,40.30990572270656,-181.0825537426772,-9.826703833409663,"""PSU_TestTrack""",True,"""SparkFun GPS Locked with RTK"""
1722883536556957775,,90,,1722883536,556211709,"""SparkFun GPS Diagnostic""",6,12,0.53,0.6,41.439723501875285,-181.06385299402635,-9.822710531099679,"""PSU_TestTrack""",True,"""SparkFun GPS Locked with RTK"""
1722883536650424405,,91,,1722883536,649794340,"""SparkFun GPS Diagnostic""",6,12,0.53,0.7,42.57024384013635,-181.04070964324112,-9.82371730712555,"""PSU_TestTrack""",True,"""SparkFun GPS Locked with RTK"""
1722883536757147523,,92,,1722883536,756477117,"""SparkFun GPS Diagnostic""",6,12,0.53,0.8,43.69935888509504,-181.01071760836666,-9.82472407842861,"""PSU_TestTrack""",True,"""SparkFun GPS Locked with RTK"""
1722883536857760014,,93,,1722883536,856650590,"""SparkFun GPS Diagnostic""",6,12,0.53,0.9,44.826928080686216,-180.97054514869507,-9.826730747962468,"""PSU_TestTrack""",True,"""SparkFun GPS Locked with RTK"""
1722883536964397226,,94,,1722883536,963869094,"""SparkFun GPS Diagnostic""",6,12,0.53,1.0,45.95548089935126,-180.9268556464374,-9.830737526707349,"""PSU_TestTrack""",True,"""SparkFun GPS Locked with RTK"""
1722883537058311479,,95,,1722883537,57820081,"""SparkFun GPS Diagnostic""",6,12,0.53,1.1,47.08487685666292,-180.87372637031726,-9.825744241064394,"""PSU_TestTrack""",True,"""SparkFun GPS Locked with RTK"""
1722883537157574607,,96,,1722883537,157027721,"""SparkFun GPS Diagnostic""",6,12,0.53,1.2,48.21553747527534,-180.81337820305214,-9.820750959651082,"""PSU_TestTrack""",True,"""SparkFun GPS Locked with RTK"""
1722883537257142566,,97,,1722883537,256311178,"""SparkFun GPS Diagnostic""",6,12,0.53,1.3,49.349851719831506,-180.745626231932,-9.808757698690822,"""PSU_TestTrack""",True,"""SparkFun GPS Locked with RTK"""
1722883537357537235,,98,,1722883537,356620311,"""SparkFun GPS Diagnostic""",6,12,0.53,1.4,50.48360378880517,-180.6712106083676,-9.798764444178284,"""PSU_TestTrack""",True,"""SparkFun GPS Locked with RTK"""
1722883537457799996,,99,,1722883537,456616401,"""SparkFun GPS Diagnostic""",6,12,0.53,1.5,51.61299949568923,-180.591241845661,-9.7937712004249,"""PSU_TestTrack""",True,"""SparkFun GPS Locked with RTK"""
1722883537548560048,,100,,1722883537,547918081,"""SparkFun GPS Diagnostic""",6,12,0.53,1.6,52.74281670626584,-180.50331384451724,-9.78777793440067,"""PSU_TestTrack""",True,"""SparkFun GPS Locked with RTK"""
1722883537668319541,,101,,1722883537,667822599,"""SparkFun GPS Diagnostic""",6,12,0.53,0.7,53.87417952715243,-180.40613067560525,-9.789784620982193,"""PSU_TestTrack""",True,"""SparkFun GPS Locked with RTK"""
1722883537758056248,,102,,1722883537,757192373,"""SparkFun GPS Diagnostic""",6,12,0.53,0.8,55.006807067879365,-180.30469033480583,-9.784791398817928,"""PSU_TestTrack""",True,"""SparkFun GPS Locked with RTK"""
1722883537854303568,,103,,1722883537,853763341,"""SparkFun GPS Diagnostic""",6,12,0.53,0.9,56.140980309476866,-180.19455042143406,-9.776798145506323,"""PSU_TestTrack""",True,"""SparkFun GPS Locked with RTK"""
1722883537963502172,,104,,1722883537,962632656,"""SparkFun GPS Diagnostic""",6,12,0.53,1.0,57.270094546874944,-180.07645119688334,-9.771804825525612,"""PSU_TestTrack""",True,"""SparkFun GPS Locked with RTK"""
1722883538059122425,,105,,1722883538,58559656,"""SparkFun GPS Diagnostic""",6,12,0.53,1.1,58.402721786050265,-179.95076281457915,-9.768811526170728,"""PSU_TestTrack""",True,"""SparkFun GPS Locked with RTK"""
1722883538173772186,,106,,1722883538,173156261,"""SparkFun GPS Diagnostic""",6,12,0.53,0.2,59.53577049793644,-179.8208169830615,-9.768818313160265,"""PSU_TestTrack""",True,"""SparkFun GPS Locked with RTK"""
1722883538256669751,,107,,1722883538,255935668,"""SparkFun GPS Diagnostic""",6,12,0.55,0.3,60.66432228772782,-179.6768038408023,-9.766824863149468,"""PSU_TestTrack""",True,"""SparkFun GPS Locked with RTK"""
1722883538356457859,,108,,1722883538,355664014,"""SparkFun GPS Diagnostic""",6,12,0.55,0.4,61.7911876701288,-179.52686743905466,-9.766831431829628,"""PSU_TestTrack""",True,"""SparkFun GPS Locked with RTK"""
1722883538447763922,,109,,1722883538,447307109,"""SparkFun GPS Diagnostic""",6,12,0.55,0.5,62.914820845892365,-179.36452954726153,-9.765837822675774,"""PSU_TestTrack""",True,"""SparkFun GPS Locked with RTK"""
1722883538556805341,,110,,1722883538,555884838,"""SparkFun GPS Diagnostic""",6,12,0.53,0.6,64.04056175999831,-179.195157795352,-9.766844237463594,"""PSU_TestTrack""",True,"""SparkFun GPS Locked with RTK"""
1722883538656907485,,111,,1722883538,656220912,"""SparkFun GPS Diagnostic""",6,12,0.53,0.7,65.1696752684294,-179.0170867357666,-9.754850645363506,"""PSU_TestTrack""",True,"""SparkFun GPS Locked with RTK"""
1722883538754633259,,112,,1722883538,754086494,"""SparkFun GPS Diagnostic""",6,12,0.53,0.8,66.29935074961526,-178.82957567362547,-9.741856997685327,"""PSU_TestTrack""",True,"""SparkFun GPS Locked with RTK"""
1722883538855171159,,113,,1722883538,854102373,"""SparkFun GPS Diagnostic""",6,12,0.53,0.9,67.42551297402925,-178.63558605783342,-9.731863337786393,"""PSU_TestTrack""",True,"""SparkFun GPS Locked with RTK"""
1722883538965702348,,114,,1722883538,964525938,"""SparkFun GPS Diagnostic""",6,12,0.53,1.0,68.55181551751801,-178.4325264372146,-9.727869627630653,"""PSU_TestTrack""",True,"""SparkFun GPS Locked with RTK"""
1722883539053589420,,115,,1722883539,53208351,"""SparkFun GPS Diagnostic""",6,12,0.53,1.1,69.67418322762015,-178.22039702002982,-9.723875827038382,"""PSU_TestTrack""",True,"""SparkFun GPS Locked with RTK"""
1722883539155239245,,116,,1722883539,154744863,"""SparkFun GPS Diagnostic""",6,12,0.53,1.2,70.79528609554025,-178.00215930383655,-9.719882045204654,"""PSU_TestTrack""",True,"""SparkFun GPS Locked with RTK"""
1722883539254841747,,117,,1722883539,254487276,"""SparkFun GPS Diagnostic""",6,12,0.53,1.3,71.9194803095319,-177.7718901766791,-9.716888166676478,"""PSU_TestTrack""",True,"""SparkFun GPS Locked with RTK"""
1722883539348018840,,118,,1722883539,347572565,"""SparkFun GPS Diagnostic""",6,12,0.53,1.4,73.04044231962312,-177.5321811125126,-9.711894192483076,"""PSU_TestTrack""",True,"""SparkFun GPS Locked with RTK"""
1722883539455309863,,119,,1722883539,455024242,"""SparkFun GPS Diagnostic""",6,12,0.55,1.5,74.1563453083701,-177.286919046745,-9.707900212779615,"""PSU_TestTrack""",True,"""SparkFun GPS Locked with RTK"""
1722883539564980502,,120,,1722883539,564479827,"""SparkFun GPS Diagnostic""",6,12,0.55,0.6,75.27323177277272,-177.03184670629292,-9.705906175272213,"""PSU_TestTrack""",True,"""SparkFun GPS Locked with RTK"""
